pt_graph LE_MET_level6
9916 8
9821 8
9724 8
9497 8
9570 8
9799 8
9808 8
9688 8
9507 8
9599 8
9090 8
8829 8
9334 8
9562 8
10595 8
10478 8
10496 8
10588 8
10671 8
10743 8
10657 8
10507 8
10393 8
10552 8
10615 8
10457 8
10649 8
10527 8
10590 8
11056 8
11122 8
11138 8
11143 8
11146 8
11045 8
11051 8
11060 8
11068 8
12086 8
10984 8
11075 8
11081 8
10963 8
10920 8
10924 8
11037 8
11039 8
11053 8
11193 8
11172 8
11204 8
11242 8
11009 8
10887 8
10883 8
10905 8
10909 8
10897 8
11008 8
10926 8
10929 8
10904 8
