pt_graph LE_MET_level6
5283 9
5348 9
5305 9
5204 9
5124 9
5216 9
5329 9
5062 9
5176 9
4792 9
5489 9
4962 9
4267 9
4115 9
4203 9
3368 9
3653 9
3890 9
4114 9
4566 9
3781 9
3502 9
8692 8
8525 8
8655 8
8563 8
8254 8
8309 8
8381 8
8452 8
8781 8
7459 8
7619 8
7973 8
8131 8
8231 8
8876 8
9114 8
8708 8
8566 8
8490 8
8518 8
8304 8
8130 8
8485 8
8458 8
8581 8
8580 8
8685 8
8584 8
8400 8
8150 8
8240 8
8352 8
8427 8
8631 8
8442 8
8444 8
8353 8
8244 8
8162 8
8480 8
8564 8
8713 8
8686 8
8729 8
8517 8
8760 8
8936 8
9075 8
8875 8
8540 8
8645 8
8322 8
8589 8
8773 8
8666 8
8202 8
8426 8
8388 8
8333 8
8984 8
9130 8
9411 8
9122 8
9214 8
9673 8
9704 8
9798 8
9536 8
9158 8
8641 8
6951 8
9366 8
9808 8
10112 8
10174 8
9721 8
9617 8
9874 8
9717 8
9858 8
10368 8
8499 8
8986 8
8470 8
8749 8
8912 8
9129 8
8809 8
8724 8
8966 8
9117 8
9245 8
9046 8
8918 8
8767 8
8600 8
8298 8
8069 8
8196 8
8160 8
8575 8
9307 8
8731 8
8649 8
8697 8
8311 8
9766 8
10093 8
8808 8
8588 8
8172 8
8761 8
6921 8
8811 8
8792 8
