pt_graph LE_MET_level6
411 20
395 20
335 20
341 20
396 20
328 20
386 20
336 20
4636 8
4861 8
4954 8
4628 8
4424 8
4188 8
4501 8
4530 8
5023 8
5141 8
4492 8
4795 8
4882 8
4855 8
4790 8
4923 8
4865 8
4370 8
4251 8
4302 8
4467 8
4980 8
4598 8
4907 8
4508 8
4634 8
4992 8
4581 8
5037 8
5471 8
4394 8
4685 8
5024 8
4879 8
4576 8
5391 8
5266 8
4393 8
5349 8
5323 8
5188 8
5587 8
5251 8
4260 8
5058 8
5516 8
4936 8
5195 8
4525 8
4766 8
5046 8
5445 8
5500 8
5215 8
4778 8
4229 8
5051 8
5161 8
4606 8
3522 8
4461 8
4278 8
4374 8
4102 8
4940 8
4757 8
4841 8
5140 8
4402 8
4280 8
3371 8
3826 8
3616 8
4147 8
3845 8
4239 8
3920 8
4127 8
5199 8
5050 8
4585 8
10897 8
10929 8
11008 8
10988 8
10993 8
10994 8
10953 8
10942 8
10961 8
10968 8
10976 8
11015 8
11025 8
11013 8
11028 8
10986 8
10918 8
10902 8
10899 8
