0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.003 0 0 0 0 0 0 0 0 0 0 0 0 0
0.018 0.001 0.001 0 0 0 0 0 0 0 0 0 0 0
0.063 0.009 0.007 0 0 0 0 0 0 0 0 0 0 0
0.149 0.044 0.032 0.004 0.001 0 0 0 0 0 0 0 0 0
0.233 0.131 0.098 0.029 0.008 0.001 0 0 0 0 0 0 0 0
0.246 0.24 0.196 0.118 0.048 0.011 0.002 0 0 0 0 0 0 0
0.173 0.273 0.257 0.258 0.158 0.069 0.02 0.003 0 0 0 0 0 0
0.082 0.192 0.222 0.307 0.287 0.209 0.099 0.026 0.003 0 0 0 0 0
0.026 0.083 0.126 0.199 0.286 0.325 0.251 0.126 0.035 0.006 0 0 0 0
0.005 0.022 0.047 0.07 0.157 0.257 0.326 0.291 0.171 0.058 0.006 0 0 0
0.001 0.004 0.013 0.015 0.056 0.128 0.303 0.553 0.79 0.936 0.994 1 1 0.966
