0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.027 0.002 0 0 0 0 0 0 0 0 0 0 0 0
0.268 0.097 0.002 0 0 0 0 0 0 0 0 0 0 0
0.505 0.499 0.115 0.003 0 0 0 0 0 0 0 0 0 0
0.187 0.365 0.591 0.187 0.007 0 0 0 0 0 0 0 0 0
0.013 0.037 0.281 0.648 0.328 0.017 0 0 0 0 0 0 0 0
0 0 0.011 0.16 0.613 0.582 0.039 0 0 0 0 0 0 0
0 0 0 0.002 0.053 0.397 0.792 0.124 0 0 0 0 0 0
0 0 0 0 0 0.004 0.169 0.858 0.364 0 0 0 0 0
0 0 0 0 0 0 0 0.018 0.636 0.828 0 0 0 0
0 0 0 0 0 0 0 0 0 0.172 0.999 0.012 0 0
0 0 0 0 0 0 0 0 0 0 0.001 0.988 0.18 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
