0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.002 0 0 0 0 0 0 0 0 0 0 0 0 0
0.041 0.007 0 0 0 0 0 0 0 0 0 0 0 0
0.264 0.106 0.01 0 0 0 0 0 0 0 0 0 0 0
0.456 0.404 0.195 0.017 0 0 0 0 0 0 0 0 0 0
0.211 0.386 0.55 0.304 0.038 0.001 0 0 0 0 0 0 0 0
0.026 0.092 0.231 0.561 0.469 0.099 0.002 0 0 0 0 0 0 0
0.001 0.005 0.014 0.116 0.458 0.654 0.251 0.006 0 0 0 0 0 0
0 0 0 0.002 0.035 0.243 0.683 0.51 0.02 0 0 0 0 0
0 0 0 0 0 0.004 0.064 0.48 0.809 0.108 0 0 0 0
0 0 0 0 0 0 0 0.005 0.171 0.885 0.49 0 0 0
0 0 0 0 0 0 0 0 0 0.007 0.51 0.971 0.005 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
