0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.002 0 0 0 0 0 0 0 0 0 0 0 0 0
0.13 0.036 0 0 0 0 0 0 0 0 0 0 0 0
0.598 0.445 0.068 0 0 0 0 0 0 0 0 0 0 0
0.26 0.475 0.759 0.228 0.002 0 0 0 0 0 0 0 0 0
0.01 0.044 0.173 0.739 0.501 0.033 0 0 0 0 0 0 0 0
0 0 0 0.032 0.496 0.934 0.232 0 0 0 0 0 0 0
0 0 0 0 0.002 0.032 0.768 0.924 0.007 0 0 0 0 0
0 0 0 0 0 0 0 0.076 0.993 0.259 0 0 0 0
0 0 0 0 0 0 0 0 0 0.741 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
