pt_graph landings
216 295581
220 157320
235 15690
189 8019
230 26301
273 175
286 175
342 175
338 175
316 175
309 175
322 175
353 175
194 95649
210 270253
231 105876
254 124027
336 5435
321 5435
292 5435
281 5435
314 197
373 197
327 197
337 197
382 197
335 197
299 197
381 197
305 197
341 197
303 197
395 197
186 1880
201 35410
219 142976
240 299082
264 87458
278 220
319 220
356 220
377 220
345 220
394 220
304 220
392 220
331 220
313 220
295 220
344 220
358 8525
390 8525
300 8525
290 8525
297 8525
301 8525
427 5535
168 154
183 295
205 1054
214 10495
243 61977
253 136556
315 3159
371 3159
325 3159
376 3159
355 3159
280 3159
387 3159
306 3159
312 3159
343 3159
320 3159
403 2648
421 2648
449 2648
438 2648
440 2648
441 2648
166 59
184 1159
192 1620
241 8978
255 54559
308 10476
359 10476
279 10476
391 10476
310 10476
302 10476
326 10476
334 10476
287 10476
330 10476
393 10476
365 10476
372 10476
456 8909
351 25464
357 25464
370 25464
307 25464
289 25464
298 25464
352 25464
364 25464
367 25464
369 25464
148 363
157 691
175 685
203 118
218 1
233 11954
161 1452
177 1298
191 262
215 1015
156 18072
171 1966
190 2422
213 381
169 2238
170 2238
167 1468
187 5263
208 720
