0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.005 0 0 0 0 0 0 0 0 0 0 0 0 0
0.04 0.003 0 0 0 0 0 0 0 0 0 0 0 0
0.161 0.043 0.005 0 0 0 0 0 0 0 0 0 0 0
0.316 0.214 0.058 0.007 0 0 0 0 0 0 0 0 0 0
0.302 0.393 0.237 0.076 0.007 0 0 0 0 0 0 0 0 0
0.14 0.27 0.385 0.285 0.088 0.01 0 0 0 0 0 0 0 0
0.032 0.069 0.247 0.394 0.331 0.118 0.014 0 0 0 0 0 0 0
0.003 0.007 0.062 0.199 0.399 0.388 0.153 0.018 0 0 0 0 0 0
0 0 0.006 0.037 0.155 0.371 0.439 0.202 0.022 0 0 0 0 0
0 0 0 0.002 0.019 0.104 0.328 0.487 0.251 0.03 0 0 0 0
0 0 0 0 0.001 0.008 0.063 0.261 0.515 0.326 0.036 0 0 0
0 0 0 0 0 0 0.003 0.031 0.198 0.518 0.409 0.056 0 0
0 0 0 0 0 0 0 0 0.014 0.126 0.555 0.944 1 0.999
