pt_graph landings
601 0
618 0
619 0
620 0
621 0
623 0
624 0
625 0
626 0
627 0
629 0
630 0
631 0
632 0
633 0
634 0
635 0
636 0
637 0
638 0
639 0
640 0
641 0
642 0
643 0
644 0
659 0
660 0
661 0
662 0
663 0
664 0
665 0
666 0
667 0
668 0
669 0
670 0
672 0
673 0
674 0
675 0
676 0
677 0
678 0
679 0
680 0
681 0
682 0
683 0
684 0
685 0
686 0
687 0
688 0
689 0
690 0
691 0
692 0
693 0
694 0
695 0
696 0
697 0
698 0
699 0
700 0
701 0
702 0
703 0
704 0
705 0
706 0
707 0
708 0
709 0
710 0
711 0
712 0
713 0
714 0
717 0
718 0
719 0
720 0
721 0
722 0
723 0
724 0
725 0
726 0
727 0
728 0
729 0
730 0
731 0
733 0
734 0
735 0
748 0
749 0
750 0
751 0
753 0
754 0
755 0
756 0
757 0
758 0
760 0
761 0
762 0
763 0
764 0
765 0
766 0
767 0
768 0
769 0
770 0
771 0
772 0
773 0
774 0
775 0
776 0
777 0
778 0
779 0
780 0
781 0
782 0
783 0
784 0
787 0
788 0
789 0
790 0
791 0
792 0
793 0
794 0
796 0
797 0
798 0
800 0
801 0
802 0
804 0
806 0
807 0
810 0
811 0
812 0
813 0
815 0
816 0
817 0
820 0
823 0
824 0
826 0
828 0
830 0
833 0
836 0
837 0
838 0
841 0
843 0
844 0
846 0
847 0
860 0
861 0
864 0
865 0
869 0
870 0
871 0
872 0
873 0
874 0
875 0
876 0
880 0
884 0
889 0
891 0
893 0
894 0
899 0
902 0
903 0
907 0
911 0
913 0
922 0
927 0
928 0
929 0
930 0
932 0
933 0
936 0
937 0
939 0
947 0
949 0
957 0
959 0
961 0
963 0
966 0
981 0
983 0
984 0
989 0
993 0
996 0
1003 0
1011 0
1016 0
1019 0
1028 0
1035 0
1036 0
1038 0
1039 0
1041 0
1044 0
1046 0
1052 0
1056 0
1060 0
1065 0
1067 0
1068 0
1070 0
1071 0
1079 0
1085 0
1099 0
1101 0
1103 0
1104 0
1112 0
1117 0
1118 0
1126 0
1130 0
1131 0
1133 0
1138 0
1139 0
1140 0
1143 0
1149 0
1150 0
1156 0
1163 0
1164 0
1166 0
1173 0
1177 0
1183 0
1187 0
1189 0
1190 0
1199 0
1201 0
1204 0
1214 0
1216 0
1219 0
1220 0
1229 0
1233 0
1234 0
1236 0
1237 0
1238 0
1239 0
1245 0
1251 0
1254 0
1260 0
1261 0
1272 0
1279 0
1280 0
1282 0
1283 0
1285 0
1292 0
1296 0
1307 0
1310 0
1312 0
1316 0
1321 0
1328 0
1329 0
1336 0
1340 0
1342 0
1343 0
1345 0
1347 0
1348 0
1351 0
1355 0
1358 0
1369 0
1378 0
1379 0
1389 0
1396 0
1427 0
1438 0
1444 0
1447 0
1451 0
1454 0
1455 0
1461 0
1465 0
1471 0
1476 0
1478 0
1488 0
1495 0
1497 0
1513 0
1522 0
1538 0
1543 0
1556 0
1558 0
1560 0
1561 0
1570 0
1574 0
1610 0
1618 0
1630 0
1645 0
1660 0
4105 0
4112 0
4120 0
4132 0
4149 0
4164 0
4179 0
4211 0
4221 0
4225 0
4276 0
4283 0
4296 0
4311 0
4313 0
4364 0
4382 0
4409 0
4414 0
4475 0
4524 0
4546 0
4620 0
4637 0
4665 0
4748 0
