0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.003 0 0 0 0 0 0 0 0 0 0 0 0 0
0.016 0.004 0.001 0 0 0 0 0 0 0 0 0 0 0
0.059 0.034 0.008 0.001 0 0 0 0 0 0 0 0 0 0
0.145 0.146 0.036 0.006 0.001 0 0 0 0 0 0 0 0 0
0.235 0.306 0.108 0.04 0.008 0.001 0 0 0 0 0 0 0 0
0.251 0.313 0.21 0.14 0.048 0.014 0.002 0 0 0 0 0 0 0
0.177 0.155 0.263 0.27 0.156 0.076 0.019 0.002 0 0 0 0 0 0
0.082 0.037 0.213 0.293 0.283 0.212 0.099 0.025 0.003 0 0 0 0 0
0.025 0.004 0.112 0.177 0.286 0.315 0.26 0.128 0.037 0.004 0 0 0 0
0.005 0 0.038 0.06 0.16 0.25 0.334 0.3 0.174 0.047 0.007 0 0 0
0.001 0 0.01 0.013 0.059 0.132 0.287 0.544 0.785 0.949 0.992 1 1 0.966
