0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0.001 0 0 0 0 0 0 0 0 0 0 0 0
0.003 0.003 0 0 0 0 0 0 0 0 0 0 0 0
0.017 0.013 0.003 0 0 0 0 0 0 0 0 0 0 0
0.061 0.039 0.015 0 0 0 0 0 0 0 0 0 0 0
0.146 0.091 0.053 0.006 0.001 0 0 0 0 0 0 0 0 0
0.234 0.159 0.129 0.037 0.012 0.001 0 0 0 0 0 0 0 0
0.249 0.208 0.215 0.134 0.059 0.013 0.002 0 0 0 0 0 0 0
0.176 0.205 0.245 0.27 0.172 0.071 0.02 0.002 0 0 0 0 0 0
0.083 0.15 0.191 0.298 0.284 0.209 0.099 0.025 0.003 0 0 0 0 0
0.026 0.083 0.101 0.182 0.27 0.32 0.252 0.128 0.035 0.005 0 0 0 0
0.005 0.034 0.037 0.061 0.147 0.255 0.327 0.304 0.171 0.053 0.01 0 0 0
0.001 0.014 0.011 0.012 0.055 0.131 0.301 0.54 0.791 0.942 0.99 1 1 0.966
