0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.001 0 0 0 0 0 0 0 0 0 0 0 0 0
0.009 0.002 0 0 0 0 0 0 0 0 0 0 0 0
0.059 0.023 0.001 0 0 0 0 0 0 0 0 0 0 0
0.195 0.115 0.013 0.001 0 0 0 0 0 0 0 0 0 0
0.323 0.278 0.101 0.024 0.001 0 0 0 0 0 0 0 0 0
0.271 0.329 0.31 0.15 0.028 0.002 0 0 0 0 0 0 0 0
0.115 0.191 0.37 0.359 0.182 0.038 0.002 0 0 0 0 0 0 0
0.024 0.054 0.172 0.331 0.402 0.231 0.05 0.003 0 0 0 0 0 0
0.003 0.007 0.031 0.117 0.302 0.432 0.306 0.076 0.006 0 0 0 0 0
0 0 0.002 0.016 0.077 0.25 0.459 0.389 0.119 0.007 0 0 0 0
0 0 0 0.001 0.007 0.044 0.169 0.426 0.466 0.169 0.011 0 0 0
0 0 0 0 0 0.002 0.015 0.101 0.356 0.556 0.252 0.017 0 0
0 0 0 0 0 0 0 0.005 0.054 0.269 0.737 0.983 1 0.998
