0.9411765 0.0586353 0.0001882 0 0 0 0 0 0 0 0
0 0.9525312 0.0474688 0 0 0 0 0 0 0 0
0 0.4267363 0.572699 0.0005647 0 0 0 0 0 0 0
0 0.0014267 0.9663082 0.0322651 0 0 0 0 0 0 0
0 0 0.582638 0.415487 0.0018749 0 0 0 0 0 0
0 0 0.0445049 0.82404 0.1308666 0.0005885 0 0 0 0 0
0 0 0 0.2165136 0.6832942 0.0989105 0.0012818 0 0 0 0
0 0 0 0.0004613 0.178116 0.5532931 0.2487892 0.0191427 0.0001977 0 0
0 0 0 0 0.0000119 0.0159658 0.1472715 0.2301702 0.2361559 0.2198464 0.1505784
0 0 0 0 0 0 0 0 0.0079383 0.1646632 0.8273985
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
