0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.005 0 0 0 0 0 0 0 0 0 0 0 0 0
0.04 0.004 0 0 0 0 0 0 0 0 0 0 0 0
0.163 0.046 0.006 0 0 0 0 0 0 0 0 0 0 0
0.319 0.207 0.06 0.007 0 0 0 0 0 0 0 0 0 0
0.302 0.376 0.236 0.075 0.01 0 0 0 0 0 0 0 0 0
0.137 0.275 0.377 0.281 0.097 0.011 0 0 0 0 0 0 0 0
0.03 0.081 0.247 0.39 0.331 0.122 0.015 0 0 0 0 0 0 0
0.003 0.01 0.066 0.204 0.385 0.384 0.155 0.017 0 0 0 0 0 0
0 0 0.007 0.04 0.155 0.367 0.431 0.197 0.023 0 0 0 0 0
0 0 0 0.003 0.021 0.106 0.327 0.487 0.257 0.031 0 0 0 0
0 0 0 0 0.001 0.009 0.068 0.266 0.515 0.334 0.037 0 0 0
0 0 0 0 0 0 0.004 0.031 0.192 0.514 0.424 0.048 0 0
0 0 0 0 0 0 0 0 0.013 0.121 0.539 0.952 1 1
