pt_graph landings
216 3038
220 2257
235 3642
189 727
230 5007
342 8
316 8
273 8
353 8
286 8
309 8
338 8
322 8
194 21175
210 6570
231 0
254 167
336 256
281 256
321 256
292 256
305 44
314 44
335 44
327 44
299 44
381 44
382 44
373 44
337 44
303 44
341 44
395 44
186 340
201 334
219 16
240 21
356 2
304 2
392 2
278 2
345 2
377 2
295 2
313 2
344 2
394 2
319 2
331 2
297 44
300 44
290 44
358 44
301 44
168 2148
183 117
205 2000
243 2
253 0
280 6
355 6
315 6
306 6
325 6
312 6
320 6
343 6
166 1849
184 423
255 1
279 17
287 17
310 17
302 17
334 17
308 17
391 17
330 17
359 17
393 17
365 17
372 17
326 17
456 185
148 563
175 1427
203 38
233 83
161 23305
177 1222
191 5
215 11
156 598458
171 1463341
190 22
170 2342428
169 2342428
204 66966
185 231214
