0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.005 0 0 0 0 0 0 0 0 0 0 0 0 0
0.041 0.006 0 0 0 0 0 0 0 0 0 0 0 0
0.163 0.054 0.007 0 0 0 0 0 0 0 0 0 0 0
0.315 0.21 0.062 0.007 0 0 0 0 0 0 0 0 0 0
0.3 0.357 0.234 0.074 0.008 0 0 0 0 0 0 0 0 0
0.14 0.269 0.37 0.284 0.093 0.01 0 0 0 0 0 0 0 0
0.032 0.089 0.248 0.395 0.335 0.115 0.011 0 0 0 0 0 0 0
0.004 0.013 0.07 0.2 0.393 0.387 0.14 0.017 0 0 0 0 0 0
0 0.001 0.008 0.037 0.151 0.375 0.438 0.195 0.02 0 0 0 0 0
0 0 0 0.002 0.019 0.105 0.342 0.486 0.246 0.03 0 0 0 0
0 0 0 0 0.001 0.008 0.066 0.269 0.521 0.326 0.037 0 0 0
0 0 0 0 0 0 0.003 0.032 0.199 0.517 0.416 0.055 0 0
0 0 0 0 0 0 0 0 0.013 0.127 0.547 0.945 1 0.999
