0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.001 0 0 0 0 0 0 0 0 0 0 0 0 0
0.008 0.001 0 0 0 0 0 0 0 0 0 0 0 0
0.056 0.013 0.001 0 0 0 0 0 0 0 0 0 0 0
0.192 0.086 0.013 0.002 0 0 0 0 0 0 0 0 0 0
0.327 0.259 0.101 0.026 0.001 0 0 0 0 0 0 0 0 0
0.275 0.353 0.312 0.153 0.027 0.002 0 0 0 0 0 0 0 0
0.114 0.219 0.371 0.356 0.177 0.039 0.002 0 0 0 0 0 0 0
0.023 0.061 0.17 0.327 0.395 0.235 0.054 0.003 0 0 0 0 0 0
0.002 0.008 0.03 0.119 0.308 0.433 0.305 0.075 0.005 0 0 0 0 0
0 0 0.002 0.017 0.084 0.246 0.447 0.383 0.112 0.007 0 0 0 0
0 0 0 0.001 0.008 0.042 0.173 0.428 0.469 0.169 0.01 0 0 0
0 0 0 0 0 0.002 0.017 0.106 0.362 0.551 0.25 0.019 0 0
0 0 0 0 0 0 0 0.006 0.052 0.273 0.74 0.981 1 0.998
