1 0.0613 0.00005 0 0 0 0 0 0 0 0
0 0.6362 0.01445 0 0 0 0 0 0 0 0
0 0.2989 0.2055 0.00035 0 0 0 0 0 0 0
0 0.0036 0.43785 0.01415 0 0 0 0 0 0 0
0 0 0.30945 0.2188 0.00135 0 0 0 0 0 0
0 0 0.03265 0.56365 0.0844 0.00045 0 0 0 0 0
0 0 0.00005 0.20205 0.64585 0.08815 0.00085 0 0 0 0
0 0 0 0.001 0.26825 0.84205 0.3784 0.0271 0.00015 0 0
0 0 0 0 0.00015 0.06935 0.62075 0.9728 0.996 0.92575 0.6342
0 0 0 0 0 0 0 0.0001 0.00385 0.07425 0.3658
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
