pt_graph landings
396 15163
328 15163
336 15163
292 15163
321 15163
386 15163
415 56939
436 56939
450 56939
305 19824
381 19824
337 19824
299 19824
314 19824
335 19824
303 19824
382 19824
341 19824
327 19824
395 19824
373 19824
476 11725
422 11725
413 11725
465 11725
411 11725
470 11725
480 11725
475 11725
419 11725
479 11725
491 11725
502 11725
454 11725
304 681
319 681
331 681
344 681
356 681
377 681
345 681
295 681
394 681
313 681
389 681
392 681
425 705
409 705
483 705
481 705
462 705
505 705
466 705
513 705
423 705
418 705
458 705
498 705
453 705
503 705
378 721
346 721
379 721
294 721
297 721
290 721
384 721
300 721
301 721
329 721
390 721
397 721
348 721
358 721
332 721
