0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.002 0 0 0 0 0 0 0 0 0 0 0 0 0
0.041 0.011 0 0 0 0 0 0 0 0 0 0 0 0
0.262 0.159 0.005 0 0 0 0 0 0 0 0 0 0 0
0.452 0.482 0.155 0.02 0 0 0 0 0 0 0 0 0 0
0.214 0.307 0.566 0.306 0.047 0 0 0 0 0 0 0 0 0
0.027 0.041 0.26 0.548 0.479 0.086 0.002 0 0 0 0 0 0 0
0.001 0.001 0.014 0.123 0.437 0.644 0.258 0.006 0 0 0 0 0 0
0 0 0 0.003 0.036 0.264 0.679 0.506 0.022 0 0 0 0 0
0 0 0 0 0 0.005 0.06 0.482 0.821 0.113 0 0 0 0
0 0 0 0 0 0 0 0.005 0.158 0.879 0.488 0 0 0
0 0 0 0 0 0 0 0 0 0.008 0.512 0.972 0.005 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
