pt_graph landings
194 2341
186 50390
201 222
219 503
240 17
168 6657
183 24918
205 4075
214 1026
243 69
253 24
312 1
343 1
280 1
315 1
166 6274
184 117586
192 4265
241 4051
255 8184
287 778
279 778
359 778
302 778
393 778
330 778
310 778
308 778
456 4
351 3140
289 3140
364 3140
357 3140
352 3140
340 3140
367 3140
307 3140
298 3140
370 3140
369 3140
461 393
416 393
527 393
531 393
520 393
471 393
561 393
506 393
517 393
555 393
499 393
486 393
552 393
571 440
584 440
587 440
568 440
581 440
595 440
572 440
566 440
612 440
651 440
607 440
148 7734
157 88601
175 112202
203 19729
218 424
233 63360
259 9213
368 1
383 1
523 26
530 26
452 26
412 26
560 26
401 26
553 26
529 26
524 26
485 26
551 26
533 26
473 26
494 26
548 26
585 164
570 164
616 164
745 164
596 164
590 164
592 164
744 164
652 164
656 164
606 164
743 164
576 164
578 164
614 164
747 164
657 164
803 164
650 164
574 164
609 164
973 401
2537 401
855 401
1416 401
1408 401
1098 401
1860 401
2543 401
857 401
1087 401
853 401
1093 401
1859 401
3230 23
3229 23
3853 23
3854 23
3226 23
4567 23
3852 23
4565 23
4566 23
4785 23
4786 23
4888 23
4889 23
4995 23
4996 23
4997 23
5099 23
5100 23
5101 23
5102 23
5105 23
5106 23
5107 23
5108 23
5208 23
5209 23
5210 23
5211 23
5406 23
5407 23
5504 23
5505 23
5606 23
5607 23
5704 23
5796 23
589 7
647 7
604 7
645 7
577 7
737 7
740 7
741 7
1095 58
1418 58
1848 58
2538 58
1405 58
1852 58
859 58
1089 58
1094 58
1851 58
2536 58
1091 58
2542 58
850 58
2544 58
1411 58
854 58
1858 58
1412 58
3225 28
3227 28
3228 28
3858 28
4450 28
3232 28
4564 28
4099 28
3859 28
3851 28
3856 28
4568 28
4220 28
3855 28
4563 28
4570 28
4571 28
161 41270
177 36048
191 5898
215 42226
849 8
1097 8
972 8
2540 8
1096 8
1088 8
1856 8
2535 8
856 8
1417 8
1847 8
1855 8
2539 8
2541 8
1853 8
1092 8
1090 8
2545 8
852 8
1406 8
1415 8
1409 8
851 8
1857 8
1413 8
156 97712
171 88419
190 83017
213 30823
169 28296
170 28296
167 32998
187 62231
204 33453
208 46457
185 10728
196 7286
