pt_graph landings
216 25
235 1
246 1
245 1
189 360
173 10
194 51208
186 2
240 719
344 313
389 313
295 313
356 313
304 313
331 313
392 313
313 313
377 313
394 313
319 313
278 313
345 313
462 385
409 385
458 385
423 385
418 385
453 385
481 385
483 385
425 385
466 385
498 385
505 385
300 1572
301 1572
294 1572
290 1572
358 1572
297 1572
168 7359
183 72862
205 59167
355 367
315 367
306 367
312 367
320 367
343 367
280 367
184 27530
192 97166
224 50829
279 78
330 78
310 78
393 78
308 78
391 78
302 78
359 78
157 8667
154 8667
203 49188
140 225211
161 498779
177 2040366
191 294500
156 39633
171 7592
190 15229
170 161459
169 161459
204 187535
