pt_graph landings
216 57334
227 1500
220 11434
246 24363
235 24363
245 24363
189 635
209 5384
230 6148
366 69
363 69
316 69
309 69
322 69
286 69
338 69
273 69
272 69
342 69
353 69
173 98
194 3084
210 4238
231 2774
254 15078
328 916
324 916
386 916
336 916
385 916
288 916
398 916
396 916
354 916
362 916
292 916
321 916
311 916
281 916
405 0
415 0
430 0
450 0
451 0
436 0
488 0
468 0
305 400
335 400
314 400
303 400
373 400
327 400
382 400
299 400
337 400
341 400
381 400
395 400
413 0
465 0
476 0
470 0
475 0
491 0
419 0
411 0
186 11
201 3447
219 5670
240 8919
264 4358
356 63
313 63
389 63
278 63
331 63
295 63
392 63
394 63
345 63
304 63
319 63
344 63
377 63
294 2449
358 2449
301 2449
300 2449
297 2449
290 2449
243 1207
253 3396
280 676
355 676
312 676
320 676
315 676
306 676
343 676
241 333
255 2028
302 6098
308 6098
393 6098
359 6098
279 6098
310 6098
391 6098
330 6098
352 4311
298 4311
367 4311
357 4311
289 4311
351 4311
364 4311
307 4311
154 6
157 6
140 1
161 1
215 1
