0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.005 0 0 0 0 0 0 0 0 0 0 0 0 0
0.066 0.007 0 0 0 0 0 0 0 0 0 0 0 0
0.277 0.097 0.009 0 0 0 0 0 0 0 0 0 0 0
0.405 0.375 0.13 0.011 0 0 0 0 0 0 0 0 0 0
0.207 0.396 0.438 0.168 0.014 0 0 0 0 0 0 0 0 0
0.037 0.115 0.353 0.488 0.215 0.021 0 0 0 0 0 0 0 0
0.002 0.009 0.067 0.295 0.532 0.304 0.031 0 0 0 0 0 0 0
0 0 0.003 0.036 0.224 0.543 0.402 0.041 0 0 0 0 0 0
0 0 0 0.001 0.015 0.128 0.503 0.53 0.066 0 0 0 0 0
0 0 0 0 0 0.004 0.063 0.412 0.665 0.115 0 0 0 0
0 0 0 0 0 0 0.001 0.018 0.266 0.766 0.197 0 0 0
0 0 0 0 0 0 0 0 0.003 0.119 0.768 0.359 0 0
0 0 0 0 0 0 0 0 0 0 0 0.641 1 1
