idx_node avai
9754 0
9754 0.00000338811
9754 0.00000848454
9754 0.011289
9754 0
9885 0
9885 0.000099555
9885 0.0000447975
9885 0.00789217
9885 0
10015 0
10015 0.000100435
10015 0.0000450239
10015 0.00736089
10015 0
10016 0
10016 0.00000225079
10016 0.00000472417
10016 0.00720208
10016 0
10017 0
10017 0.0000904335
10017 0.0000417631
10017 0.00737304
10017 0
10018 0
10018 0.00013371
10018 0.0000584081
10018 0.00696752
10018 0
10019 0
10019 0.000201153
10019 0.0000827375
10019 0.00880205
10019 0
10326 0
10326 0.000108494
10326 0.0000474276
10326 0.00610764
10326 0
10327 0
10327 0.0000736023
10327 0.0000321011
10327 0.00584014
10327 0
10328 0
10328 0.00000239826
10328 0.00000553343
10328 0.00864056
10328 0
10330 0
10330 0.0000802761
10330 0.0000363422
10330 0.00666019
10330 0
10331 0
10331 0.00017248
10331 0.0000704331
10331 0.00789275
10331 0
10603 0
10603 0.0000118721
10603 0.00000877043
10603 0.00463833
10603 0
10604 0
10604 0.0000553349
10604 0.0000139933
10604 0.00435664
10604 0
10607 0
10607 0.00000196341
10607 0.0000071246
10607 0.00808914
10607 0
10608 0
10608 0.0000413032
10608 0.0000203363
10608 0.00367263
10608 0
10609 0
10609 0.000029465
10609 0.0000154824
10609 0.00401176
10609 0
10610 0
10610 0.00000173706
10610 0.00000707669
10610 0.00792012
10610 0
10655 0
10655 0.00000353098
10655 0.0000099138
10655 0.00897912
10655 0
10656 0
10656 0.00000330454
10656 0.00000817779
10656 0.00572412
10656 0
10825 0
10825 0.00000330713
10825 0.00000882141
10825 0.00542075
10825 0
10866 0
10866 0.0000190355
10866 0.0000616511
10866 0.00826846
10866 0
10867 0
10867 0.00000921995
10867 0.0000087151
10867 0.00280735
10867 0
10868 0
10868 0.00000161909
10868 0.00000463093
10868 0.00455272
10868 0
10871 0
10871 0.000012835
10871 0.000027376
10871 0.0046428
10871 0
10872 0
10872 0.00000228774
10872 0.00000633773
10872 0.00392907
10872 0
10873 0
10873 0.0000019281
10873 0.0000035926
10873 0.00293526
10873 0
10874 0
10874 0.0000101518
10874 0.0000148512
10874 0.00441341
10874 0
10875 0
10875 0.0000101598
10875 0.0000148644
10875 0.00441457
10875 0
10876 0
10876 0.00000320846
10876 0.00000947116
10876 0.0048232
10876 0
10877 0
10877 0.000129119
10877 0.00000186923
10877 0.00820882
10877 0
10878 0
10878 0.0000014201
10878 0.00000378308
10878 0.00234874
10878 0
10879 0
10879 0.0000104682
10879 0.0000360547
10879 0.00427269
10879 0
10880 0
10880 0.00000301149
10880 0.00000873145
10880 0.00445758
10880 0
10881 0
10881 0.000000024962
10881 0.000000374829
10881 0.000346755
10881 0
10882 0
10882 0.0000159897
10882 0.0000684845
10882 0.00559326
10882 0
10883 0
10883 0.0000228044
10883 0.0000302197
10883 0.00360724
10883 0
10884 0
10884 0.0000208256
10884 0.0000761881
10884 0.0088223
10884 0
10885 0
10885 0.0000251992
10885 0.0000464505
10885 0.00482244
10885 0
10886 0
10886 0.0000983163
10886 0.0000262272
10886 0.00841717
10886 0
10887 0
10887 0.0000194164
10887 0.0000130901
10887 0.00280193
10887 0
10888 0
10888 0.000298323
10888 0.00000207708
10888 0.0202501
10888 0
10889 0
10889 0.00000836502
10889 0.0000296296
10889 0.00396647
10889 0
10890 0
10890 0.0000219113
10890 0.0000490987
10890 0.00250489
10890 0
10891 0
10891 0.00000191367
10891 0.00000497754
10891 0.00307213
10891 0
10892 0
10892 0.0000288555
10892 0.0000475394
