idx_node avai
140 0
140 0
140 0.0000770477
140 0.00196506
140 0.000515295
148 0
148 0.00397698
148 0.00429969
148 0.010593
148 0.00150355
154 0
154 0.00915787
154 0.0185322
154 0.0347255
154 0.00258473
156 0
156 0
156 0
156 0.0103354
156 0.0310136
157 0
157 0.0332274
157 0.111133
157 0.00819557
157 0.00152826
161 0
161 0.0117937
161 0.0547885
161 0.396002
161 0.225692
166 0
166 0.0280215
166 0.0505404
166 0.0251997
166 0.00104154
167 0
167 0
167 0
167 0.000925529
167 0.00986226
168 0
168 0.000388819
168 0.00438463
168 0.00101123
168 0.00136674
169 0
169 0
169 0.000173688
169 0.01389
169 0.0101374
170 0
170 0
170 0.000115903
170 0.016351
170 0.015572
171 0
171 0.00127618
171 0.00228164
171 0.0289788
171 0.0114967
173 0
173 0
173 0
173 0
173 0
177 0
177 0.0105769
177 0.00234012
177 0.0140503
177 0.00229157
183 0
183 0
183 0
183 0.0030851
183 0.0280296
184 0
184 0
184 0.0142628
184 0.0378579
184 0.060954
186 0
186 0.000186288
186 0.00129666
186 0.0111572
186 0.0295323
190 0
190 0.0429354
190 0.0191346
190 0.0293402
190 0.00980099
191 0
191 0.150324
191 0.00853795
191 0.0445229
191 0.0166873
192 0
192 0.00120102
192 0.000239989
192 0.0367748
192 0.0132474
194 0
194 0
194 0
194 0
194 0.000313043
201 0
201 0
201 0.0000349272
201 0
201 0
203 0
203 0.00325046
203 0.0136781
203 0.1003
203 0.0492052
204 0
204 0
204 0
204 0.00112172
204 0.00807376
205 0
205 0
205 0.000809342
205 0.0252501
205 0.00596756
208 0
208 0
208 0.000512253
208 0.00081339
208 0.00271568
210 0
210 0
210 0.0000670673
210 0
210 0.000150376
213 0
213 0.000738228
213 0.000876348
213 0.0034041
213 0.0129224
214 0
214 0
214 0.000264854
214 0.00165021
214 0.00276294
215 0
215 0.0496602
215 0.0180449
215 0.053534
215 0.00895845
218 0
218 0
218 0.019512
218 0.00466609
218 0.00327597
219 0
219 0
219 0
219 0
219 0
224 0
224 0
224 0.000141441
224 0.000654563
224 0.000408299
233 0
233 0.00449843
233 0.00623848
233 0.00286021
233 0.000976443
240 0
240 0
